order_book_id,date,volume,prev_close,close,low,high,open,total_turnover
000906.XSHG,2020-09-02,30755207200.0,5150.8488,5153.6054,5103.0979,5173.883,5167.3208,441597083549.9
000906.XSHG,2020-09-03,28778153600.0,5153.6054,5121.6691,5103.5106,5182.9421,5151.2294,431003716641.9
000906.XSHG,2020-09-04,24539125800.0,5121.6691,5075.8286,5027.5802,5084.5058,5035.6431,370540724204.0
000906.XSHG,2020-09-07,30418953900.0,5075.8286,4968.5474,4954.0982,5100.4347,5067.5014,449532607999.9
000906.XSHG,2020-09-08,30042954600.0,4968.5474,4997.3592,4935.7078,5011.1898,4982.9677,397346863361.0
000906.XSHG,2020-09-09,37919345900.0,4997.3592,4876.0753,4849.1407,4946.8543,4935.9451,421593716108.2
000906.XSHG,2020-09-10,33170237500.0,4876.0753,4852.4962,4841.6495,4938.848,4924.6489,375481695649.0
000906.XSHG,2020-09-11,23993161700.0,4852.4962,4903.2631,4836.554,4907.5048,4839.8291,313931807462.0
000906.XSHG,2020-09-14,23773745600.0,4903.2631,4929.7441,4899.7128,4947.706,4930.3809,340957381873.6
000906.XSHG,2020-09-15,21710007900.0,4929.7441,4966.6822,4909.9326,4969.1374,4928.4196,311650767624.4
000906.XSHG,2020-09-16,22213352700.0,4966.6822,4935.2918,4914.0837,4967.6887,4960.7103,308624610379.4
000906.XSHG,2020-09-17,22494331200.0,4935.2918,4918.0261,4879.016,4952.0595,4921.4781,337829145632.5
000906.XSHG,2020-09-18,29565273900.0,4918.0261,5021.0772,4917.3408,5022.2945,4921.3213,418674864177.6
000906.XSHG,2020-09-21,25055954800.0,5021.0772,4980.0251,4975.9094,5039.0748,5036.3308,357778236184.4
000906.XSHG,2020-09-22,24097884100.0,4980.0251,4918.8865,4904.7642,4995.0922,4939.9940000000015,325898957346.5
000906.XSHG,2020-09-23,19087536100.0,4918.8865,4938.4797,4909.0044,4952.8507,4926.4794,296420615644.1
000906.XSHG,2020-09-24,22539514900.0,4938.4797,4839.0439,4838.453,4915.0178,4908.4828,306140482125.1
000906.XSHG,2020-09-25,18081394300.0,4839.0439,4843.1531,4825.0933,4875.7634,4859.7273,260446545354.2
000906.XSHG,2020-09-28,16401130400.0,4843.1531,4841.6261,4832.4194,4879.8416,4856.7035,246840945199.7
000906.XSHG,2020-09-29,16736502300.0,4841.6261,4859.0744,4846.8313,4887.5995,4868.1701,251721148384.1
000906.XSHG,2020-09-30,17056529300.0,4859.0744,4848.6801,4822.404,4898.9918,4874.8118,255147681300.4
000906.XSHG,2020-10-09,21172374200.0,4848.6801,4955.1325,4926.8872,4969.5854,4930.1224,345076657794.9
000906.XSHG,2020-10-12,30060890600.0,4955.1325,5103.6291,4981.5129,5103.7416,4983.8892,468808564196.6
000906.XSHG,2020-10-13,22807478800.0,5103.6291,5118.4224,5072.6562,5124.9191,5094.9634,372456379347.3
000906.XSHG,2020-10-14,23053652700.0,5118.4224,5084.5531,5074.1579,5110.7403,5110.7403,363376200218.4
000906.XSHG,2020-10-15,21696921300.0,5084.5531,5068.7024,5067.052,5106.4244,5088.013,329474194042.0
000906.XSHG,2020-10-16,21544812400.0,5068.7024,5057.1101,5028.928,5091.8434,5068.2217,313221665248.8
000906.XSHG,2020-10-19,23291472400.0,5057.1101,5014.791,5005.9923,5112.999,5089.782,340075080549.2
000906.XSHG,2020-10-20,18423738000.0,5014.791,5057.4922,4996.0496,5057.4922,5009.8481,281176520753.4
000906.XSHG,2020-10-21,19131795700.0,5057.4922,5043.1498,5011.8987,5064.6191,5064.6191,292099625495.9
000906.XSHG,2020-10-22,18707562100.0,5043.1498,5025.0332,4971.4497,5039.0519,5029.8992,291360723250.5
000906.XSHG,2020-10-23,18739027300.0,5025.0332,4957.6898,4954.5464,5049.3727,5022.0431,294940183154.7
000906.XSHG,2020-10-26,18173623000.0,4957.6898,4936.0554,4878.0131,4958.5038,4926.6937,290774054435.3
000906.XSHG,2020-10-27,16824282000.0,4936.0554,4943.8202,4912.0689,4952.3297,4922.0691,275991419052.9
000906.XSHG,2020-10-28,19559429000.0,4943.8202,4978.9404,4922.5219,4993.1433,4946.8813,330833492701.9
000906.XSHG,2020-10-29,20970473300.0,4978.9404,5009.2565,4916.0026,5037.3505,4921.3398,362064791271.3
000906.XSHG,2020-10-30,25192466300.0,5009.2565,4919.8791,4909.0489,5017.0833,5015.4587,407244324203.4
000906.XSHG,2020-11-02,25462407200.0,4919.8791,4946.3025,4918.8096,4963.5358,4927.3286,402822098475.9
000906.XSHG,2020-11-03,24149544500.0,4946.3025,5010.436,4959.6291,5023.4079,4970.2739,368253617314.2
000906.XSHG,2020-11-04,20759155100.0,5010.436,5037.9365,4994.4041,5050.0195,5014.4731,338740386340.8
000906.XSHG,2020-11-05,25808780900.0,5037.9365,5117.5006,5066.4129,5117.5006,5087.5944,414554080700.1
000906.XSHG,2020-11-06,27188324500.0,5117.5006,5108.3951,5068.3953,5130.2224,5130.2224,437067216996.3
000906.XSHG,2020-11-09,35715986600.0,5108.3951,5207.8304,5141.81,5226.8173,5141.81,546995071277.7
000906.XSHG,2020-11-10,31819614600.0,5207.8304,5176.6216,5150.602,5221.5213,5221.5213,490202931226.0
000906.XSHG,2020-11-11,29519859600.0,5176.6216,5122.517,5119.6428,5180.0027,5160.5387,438297595075.5
000906.XSHG,2020-11-12,22279530500.0,5122.517,5129.3242,5110.1407,5147.8535,5134.0157,340830031308.9
000906.XSHG,2020-11-13,24080940100.0,5129.3242,5086.3436,5051.9544,5110.0153,5110.0153,368296719524.5
000906.XSHG,2020-11-16,28244831000.0,5086.3436,5139.4861,5079.0795,5139.4861,5108.0755,398486966720.2
000906.XSHG,2020-11-17,29276178200.0,5139.4861,5122.4206,5092.2277,5140.1168,5137.3939,427883791975.4
000906.XSHG,2020-11-18,29819907900.0,5122.4206,5120.695,5098.8892,5144.0942,5117.6635,420523080938.3
000906.XSHG,2020-11-19,25748622300.0,5120.695,5153.5108,5094.5772,5164.1414,5109.6325,368786744479.2
000906.XSHG,2020-11-20,26006798600.0,5153.5108,5177.5857,5147.632000000001,5181.8752,5152.5968,357119082126.4
000906.XSHG,2020-11-23,38784085500.0,5177.5857,5236.5171,5173.2503,5264.4042,5189.0985,503851902561.2
000906.XSHG,2020-11-24,31070087700.0,5236.5171,5212.3099,5198.7998,5234.5578,5230.0886,413563978465.2
000906.XSHG,2020-11-25,32415363300.0,5212.3099,5137.715,5137.715,5237.8262,5229.7666,433695552492.5
000906.XSHG,2020-11-26,26043927300.0,5137.715,5141.7961,5091.0345,5149.8721,5135.7129,365276611555.2
000906.XSHG,2020-11-27,28383803800.0,5141.7961,5194.0895,5129.9164,5194.0895,5151.1944,370586930842.1
000906.XSHG,2020-11-30,42579663200.0,5194.0895,5171.8433,5171.8433,5262.2589,5206.4551,554013483981.9
000906.XSHG,2020-12-01,35502297700.0,5171.8433,5277.4706,5171.0523,5283.7161,5171.6689,481013853245.1
000906.XSHG,2020-12-02,34514058000.0,5277.4706,5279.0927,5252.2697,5298.6295,5284.3284,461100691579.7
000906.XSHG,2020-12-03,33008068100.0,5279.0927,5272.1325,5248.6158,5288.1751,5278.1934,428226958279.1
000906.XSHG,2020-12-04,27320233700.0,5272.1325,5283.7479,5234.8056,5289.3854,5263.279,393119711451.5
000906.XSHG,2020-12-07,26097449900.0,5283.7479,5241.1616,5234.5766,5286.0991,5283.835,395504793831.4
000906.XSHG,2020-12-08,22856802200.0,5241.1616,5231.0663,5219.1092,5261.6044,5246.5675,353205499207.5
000906.XSHG,2020-12-09,26043317800.0,5231.0663,5155.1802,5155.1802,5251.7399,5242.3793,394212215181.7
000906.XSHG,2020-12-10,23649141300.0,5155.1802,5155.8784,5129.3329,5179.4295,5143.7936,352049880043.4
000906.XSHG,2020-12-11,29199930300.0,5155.8784,5094.1289,5053.3812,5171.392,5171.392,418669802015.3
000906.XSHG,2020-12-14,22767870200.0,5094.1289,5139.7489,5088.8872,5141.9408,5105.0519,371779061367.1
000906.XSHG,2020-12-15,21632362600.0,5139.7489,5149.2207,5112.851,5158.3631,5135.4708,367811949593.9
000906.XSHG,2020-12-16,20606291800.0,5149.2207,5150.5567,5134.9324,5166.9542,5159.4987,343804076433.7
000906.XSHG,2020-12-17,26108822300.0,5150.5567,5215.4474,5139.8567,5219.3095,5154.1053,410263498752.4
000906.XSHG,2020-12-18,25667190600.0,5215.4474,5198.1963,5177.1183,5227.9025,5213.1527,396469956715.7
000906.XSHG,2020-12-21,27715960400.0,5198.1963,5255.9316,5175.3707,5257.7189,5196.7753,454965999490.5
000906.XSHG,2020-12-22,31365558800.0,5255.9316,5162.065,5157.4079999999985,5257.6875,5241.566,499215331006.0
000906.XSHG,2020-12-23,28433714200.0,5162.065,5206.8971,5168.4612,5227.8595,5173.1114,474987597503.0
000906.XSHG,2020-12-24,24564031900.0,5206.8971,5181.8677,5164.7626,5226.0037,5206.1655,394363443080.0
000906.XSHG,2020-12-25,25548524600.0,5181.8677,5229.3867,5158.0285,5229.4517,5167.7544,387824037573.7
000906.XSHG,2020-12-28,28587462100.0,5229.3867,5240.9319,5217.8783,5267.29,5231.1298,441514812737.8
000906.XSHG,2020-12-29,29567469400.0,5240.9319,5215.2789,5210.5836,5257.2592,5245.8668,434709892193.9
000906.XSHG,2020-12-30,28666812100.0,5215.2789,5285.1465,5209.4765,5285.1465,5210.6654,444805647935.6
000906.XSHG,2020-12-31,33179659500.0,5285.1465,5381.8875,5294.7684,5385.7522,5294.7684,533020690428.8
000906.XSHG,2021-01-04,39833259200.0,5381.8875,5448.986,5364.1036,5463.3788,5388.5851,663923086888.4
000906.XSHG,2021-01-05,42165745100.0,5448.986,5540.5753,5417.2819,5540.5753,5429.0677,725074944817.5
000906.XSHG,2021-01-06,37229453000.0,5540.5753,5577.8198,5506.359,5596.967,5556.908,653767744425.3
000906.XSHG,2021-01-07,41700772100.0,5577.8198,5656.6935,5566.1693,5656.6935,5585.5802,692624160190.4
000906.XSHG,2021-01-08,38516238600.0,5656.6935,5645.7537,5593.8411,5687.8599,5667.4737,680681481922.2
000906.XSHG,2021-01-11,41374373800.0,5645.7537,5582.9231,5553.2067,5696.9051,5652.7872,737498307997.1
000906.XSHG,2021-01-12,38653142200.0,5582.9231,5723.9636,5559.9602,5723.9636,5559.9653,685282291179.0
000906.XSHG,2021-01-13,44648330600.0,5723.9636,5700.4719,5658.7769,5763.9829,5735.6027,769922368718.3
000906.XSHG,2021-01-14,40670719600.0,5700.4719,5603.4841,5593.1017,5692.7819,5678.2769,700622758382.4
000906.XSHG,2021-01-15,37688063400.0,5603.4841,5589.3309,5520.6244,5628.1803,5601.8232,642672722179.7
000906.XSHG,2021-01-18,34388467600.0,5589.3309,5656.1188,5547.3517,5676.4889,5572.8542,592608755222.1
000906.XSHG,2021-01-19,35866014100.0,5656.1188,5583.9743,5562.683000000001,5669.0537,5661.3378,607750284716.1
000906.XSHG,2021-01-20,29943869200.0,5583.9743,5626.3336,5571.184,5641.4346,5586.1335,527149293608.0
000906.XSHG,2021-01-21,36675978500.0,5626.3336,5713.7804,5642.7241,5741.441999999999,5642.7241,642392430019.7
000906.XSHG,2021-01-22,35736233100.0,5713.7804,5720.5284,5664.076,5724.7204,5711.2053,659483869707.5
000906.XSHG,2021-01-25,36267012100.0,5720.5284,5766.9611,5694.2404,5803.1213,5715.6972,731723727218.0
000906.XSHG,2021-01-26,31527590200.0,5766.9611,5655.1585,5646.3377,5742.3316,5742.3316,606900459794.2
000906.XSHG,2021-01-27,29995089100.0,5655.1585,5671.7893,5594.67,5678.5779,5648.3903,551668670608.5
000906.XSHG,2021-01-28,31531099100.0,5671.7893,5523.846,5508.8118,5612.2295,5594.1766,550984217176.8
000906.XSHG,2021-01-29,32822036500.0,5523.846,5490.7549,5422.6345,5575.3279,5559.8531,562364932729.4
000906.XSHG,2021-02-01,30363889000.0,5490.7549,5552.3277,5480.3623,5555.4248,5493.2573,504438368654.2
000906.XSHG,2021-02-02,29760487700.0,5552.3277,5630.8549,5541.3998,5633.3631,5564.1809,541737180963.2
000906.XSHG,2021-02-03,33351147100.0,5630.8549,5607.6295,5601.1316,5661.5019,5630.3380000000025,580043015906.9
000906.XSHG,2021-02-04,32943698300.0,5607.6295,5585.2687,5520.7877,5625.8417,5578.1225,571704140868.6
000906.XSHG,2021-02-05,32483247700.0,5585.2687,5576.0453,5570.8459,5647.755,5604.7516,557900761198.4
000906.XSHG,2021-02-08,28016777900.0,5576.0453,5656.8525,5569.1875,5671.1975,5595.7888,509174974381.6
000906.XSHG,2021-02-09,28420636900.0,5656.8525,5779.8861,5653.229,5780.208000000001,5674.6965,525620044119.8
000906.XSHG,2021-02-10,28921244500.0,5779.8861,5889.9911,5795.5753,5905.6735,5801.8628,567092226900.8
000906.XSHG,2021-02-18,38574107800.0,5889.9911,5875.359,5852.6126,6016.4966,6006.6559,702477658123.7
000906.XSHG,2021-02-19,39324359700.0,5875.359,5900.568,5780.8354,5908.0649,5845.1084,657902549211.6
000906.XSHG,2021-02-22,51918996700.0,5900.568,5746.2813,5746.2813,5911.214,5911.214,803581448941.6
000906.XSHG,2021-02-23,42646459300.0,5746.2813,5727.2353,5692.4277,5792.6624,5694.2523,631049135910.3
000906.XSHG,2021-02-24,39914744200.0,5727.2353,5595.3421,5538.0576,5746.4034,5737.0927,669167046534.4
000906.XSHG,2021-02-25,39280421000.0,5595.3421,5613.9839,5597.4947,5671.8988,5653.0671,583657320509.6
000906.XSHG,2021-02-26,36302474900.0,5613.9839,5482.0288,5467.7562,5560.4773,5488.0174,569373202968.9
000906.XSHG,2021-03-01,33607195900.0,5482.0288,5571.2526,5497.3343,5574.0249,5532.2048,523938754017.0
000906.XSHG,2021-03-02,36238818400.0,5571.2526,5505.3908,5461.1716,5603.7496,5603.7496,550470058078.0
000906.XSHG,2021-03-03,36572657800.0,5505.3908,5604.9193,5478.346,5605.4663,5486.1478,507277777939.4
000906.XSHG,2021-03-04,40710982700.0,5604.9193,5444.2092,5417.9167,5549.4599,5545.8887,577040226825.8
000906.XSHG,2021-03-05,36913284100.0,5444.2092,5430.1349,5344.1718,5473.3038,5358.6516,516206276699.2
000906.XSHG,2021-03-08,39877797500.0,5430.1349,5255.7907,5255.1396,5495.4925,5469.3027,584253849142.1
000906.XSHG,2021-03-09,42714369000.0,5255.7907,5140.3207,5083.7633,5263.2196,5240.6819,596303673203.4
000906.XSHG,2021-03-10,31248276800.0,5140.3207,5157.8061,5140.2532,5217.1304,5212.0285,445188645040.6
000906.XSHG,2021-03-11,35041540900.0,5157.8061,5286.3649,5168.351,5288.3231,5176.8818,483271860541.3
000906.XSHG,2021-03-12,37676676700.0,5286.3649,5302.5413,5240.9513,5310.1118,5310.1118,483584697401.0
000906.XSHG,2021-03-15,37495277500.0,5302.5413,5204.4918,5158.2971,5283.1479,5272.5951,481305442915.1
000906.XSHG,2021-03-16,31423604700.0,5204.4918,5243.6707,5174.7492,5252.2921,5220.0365,410607837163.8
000906.XSHG,2021-03-17,28400277100.0,5243.6707,5266.5977,5183.7071,5283.7256,5227.6537,388599339353.7
000906.XSHG,2021-03-18,28362718300.0,5266.5977,5308.5665,5275.5372,5328.6707,5278.7105,398915012475.7
000906.XSHG,2021-03-19,30741312400.0,5308.5665,5187.8525,5159.632000000001,5261.7556,5234.9863,426872977379.9
000906.XSHG,2021-03-22,31044407700.0,5187.8525,5246.7149,5179.5352,5256.1464,5189.3387,402693491991.5
000906.XSHG,2021-03-23,30897802000.0,5246.7149,5191.9537,5152.3883,5248.77,5247.0758,399841022139.1
000906.XSHG,2021-03-24,30705909300.0,5191.9537,5112.8729,5104.5694,5205.8939,5165.4925,403654590773.8
000906.XSHG,2021-03-25,26225228100.0,5112.8729,5113.8043,5070.9478,5139.5316,5088.6589,341883638586.4
000906.XSHG,2021-03-26,27481430800.0,5113.8043,5221.1647,5137.3371,5233.7528,5137.3371,404306995489.8
000906.XSHG,2021-03-29,28302210800.0,5221.1647,5228.8865,5192.2524,5265.0057,5236.0502,403783736677.0
000906.XSHG,2021-03-30,27302814400.0,5228.8865,5272.0615,5210.5647,5280.7552,5222.9303,393830666722.2
000906.XSHG,2021-03-31,26646423600.0,5272.0615,5229.9111,5194.7158,5264.5181,5264.5181,365598087959.0
000906.XSHG,2021-04-01,25069970800.0,5229.9111,5290.8453,5234.7526,5296.2017,5240.2033,336464933200.7
000906.XSHG,2021-04-02,25094112500.0,5290.8453,5334.3909,5291.5604,5343.6415,5307.0687,373369825968.0
000906.XSHG,2021-04-06,22132336800.0,5334.3909,5320.4923,5304.985,5355.5472,5351.7337,329832151926.4
000906.XSHG,2021-04-07,29578052300.0,5320.4923,5292.0824,5250.1416,5322.9215,5322.9215,385930331521.0
000906.XSHG,2021-04-08,31551232500.0,5292.0824,5300.5106,5252.0506,5319.3782,5268.7866,375854809932.0
000906.XSHG,2021-04-09,26972340900.0,5300.5106,5234.8032,5219.0723,5289.5327,5288.5885,349059012065.0
000906.XSHG,2021-04-12,30808575300.0,5234.8032,5144.0031,5127.8715,5243.9205,5226.2159,409236534447.0
000906.XSHG,2021-04-13,26330706700.0,5144.0031,5134.3627,5118.9826,5186.8827,5142.5971,341785612620.4
000906.XSHG,2021-04-14,23829905500.0,5134.3627,5179.9674,5138.6144,5186.7856,5138.6144,328319092505.8
000906.XSHG,2021-04-15,22860556000.0,5179.9674,5154.4408,5103.2056,5168.8064,5168.8064,325403008102.0
000906.XSHG,2021-04-16,23800457700.0,5154.4408,5180.1649,5129.6554,5190.9079999999985,5170.2144,333373801391.1
000906.XSHG,2021-04-19,29697075400.0,5180.1649,5293.252,5155.2936,5294.9676,5178.8591,452620307579.3
000906.XSHG,2021-04-20,27121622300.0,5293.252,5290.9436,5267.8936,5327.2913,5275.1733,420005337023.2
000906.XSHG,2021-04-21,24568901000.0,5290.9436,5301.7128,5251.7017,5313.9045,5262.2927,370929889579.3
000906.XSHG,2021-04-22,24609152200.0,5301.7128,5298.8546,5277.3389,5323.1866,5318.7094,373395007990.3
000906.XSHG,2021-04-23,24817429700.0,5298.8546,5339.1788,5291.8226,5349.9599,5298.5296,399516174026.4
000906.XSHG,2021-04-26,29634610600.0,5339.1788,5288.6933,5284.3112,5391.1022,5359.4467,492347150089.8
000906.XSHG,2021-04-27,24985654900.0,5288.6933,5300.0321,5254.3690000000015,5304.4335,5286.6984,393058099445.6
000906.XSHG,2021-04-28,23785526100.0,5300.0321,5331.2761,5269.7182,5331.3317,5284.2722,408560367839.0
000906.XSHG,2021-04-29,26839791900.0,5331.2761,5367.7187,5321.9637,5374.5503,5339.6385,439614766143.4
000906.XSHG,2021-04-30,30437586000.0,5367.7187,5333.919,5301.6874,5369.0329,5357.3774,478821432739.6
000906.XSHG,2021-05-06,31296461100.0,5333.919,5284.5914,5256.5118,5352.3164,5317.4989,490694393462.5
000906.XSHG,2021-05-07,34977707000.0,5284.5914,5223.9243,5223.5669,5317.2323,5297.5454,482554044560.9
000906.XSHG,2021-05-10,35990071800.0,5223.9243,5226.9722,5189.201,5249.5492,5231.4488,463563432527.5
000906.XSHG,2021-05-11,33879010800.0,5226.9722,5247.7739,5150.0258,5259.1418,5190.3273,446281750637.7
000906.XSHG,2021-05-12,28311001600.0,5247.7739,5275.5865,5224.1246,5282.2972,5228.3521,378471205932.1
000906.XSHG,2021-05-13,29193805200.0,5275.5865,5220.4328,5205.6483,5254.4083,5221.81,393675055304.9
000906.XSHG,2021-05-14,32566958700.0,5220.4328,5331.1489,5207.8886,5332.7292,5235.1419,482414051226.1
000906.XSHG,2021-05-17,31325339100.0,5331.1489,5400.6977,5334.1912,5424.7885,5334.1912,507469175365.3
000906.XSHG,2021-05-18,25090975200.0,5400.6977,5406.8484,5376.4836,5416.2416,5405.6258,380168796162.9
000906.XSHG,2021-05-19,25391123800.0,5406.8484,5391.6815,5368.6256,5408.2781,5391.9679,397082632345.1
000906.XSHG,2021-05-20,30078469800.0,5391.6815,5396.2806,5361.0167,5413.4435,5379.3183,444224266408.6
000906.XSHG,2021-05-21,25911918000.0,5396.2806,5350.431,5338.899,5423.7858,5408.1364,414043776582.8
000906.XSHG,2021-05-24,26396894900.0,5350.431,5370.695,5312.6653,5370.695,5351.9004,429252345123.2
000906.XSHG,2021-05-25,32768887600.0,5370.695,5515.592,5375.4384,5521.2934,5379.2585,562718876589.3
000906.XSHG,2021-05-26,32584409900.0,5515.592,5518.9004,5508.5796,5539.4966,5523.9272,516349269302.8
000906.XSHG,2021-05-27,29362953100.0,5518.9004,5543.8544,5490.7667,5575.431,5511.7019999999975,476536154177.2
000906.XSHG,2021-05-28,32192419100.0,5543.8544,5526.85,5496.5198,5565.1858,5546.8739,507323661824.2
000906.XSHG,2021-05-31,29153276200.0,5526.85,5546.7479,5495.9244,5546.8115,5526.968000000003,498179505137.6
000906.XSHG,2021-06-01,30492343100.0,5546.7479,5556.8903,5483.2159,5558.9871,5535.8958,506884418178.4
000906.XSHG,2021-06-02,29511963900.0,5556.8903,5504.4059,5482.4112,5566.1168,5562.3741,470441730911.9
000906.XSHG,2021-06-03,29685456900.0,5504.4059,5474.0019,5474.0019,5532.9209999999985,5500.7369,453047570889.3
000906.XSHG,2021-06-04,28259849100.0,5474.0019,5500.4322,5439.1875,5548.0439,5447.4941,453583191430.5
000906.XSHG,2021-06-07,26826586700.0,5500.4322,5502.0789,5468.3491,5507.4111,5504.9239,454617277849.5
000906.XSHG,2021-06-08,26924447900.0,5502.0789,5458.6056,5427.6877,5540.6546,5502.4194,473948829905.9
000906.XSHG,2021-06-09,25833135500.0,5458.6056,5463.6564,5440.0288,5480.0505,5451.4557,410561562153.7
000906.XSHG,2021-06-10,29327293200.0,5463.6564,5505.4823,5456.4604,5527.7992,5462.8999,478457351982.2
000906.XSHG,2021-06-11,35037678000.0,5505.4823,5460.4785,5450.8374,5510.9334,5510.4255,559776864730.8
000906.XSHG,2021-06-15,29508930700.0,5460.4785,5401.9668,5375.6939,5462.8302,5456.9428,496975898551.4
000906.XSHG,2021-06-16,26195586200.0,5401.9668,5314.4172,5309.4418,5399.4909,5398.5237,450556229184.5
000906.XSHG,2021-06-17,24494508000.0,5314.4172,5340.7841,5307.1803,5358.2416,5307.2964,425723231224.0
000906.XSHG,2021-06-18,28660838600.0,5340.7841,5348.6976,5311.2029,5368.0234,5342.2005,518237165602.4
000906.XSHG,2021-06-21,27521568800.0,5348.6976,5347.7039,5309.684,5377.4592,5336.071,506303675305.7
000906.XSHG,2021-06-22,27696025000.0,5347.7039,5379.4272,5343.858,5381.51,5363.3712,483837854233.9
000906.XSHG,2021-06-23,29166566700.0,5379.4272,5408.9647,5366.7284,5425.3523,5383.8463,543347710590.7
000906.XSHG,2021-06-24,27173214700.0,5408.9647,5409.673000000002,5379.1995,5417.3268,5416.7777,485235082175.1
000906.XSHG,2021-06-25,30641672100.0,5409.673000000002,5488.5834,5410.0912,5500.013000000001,5411.7176,542594896075.3
000906.XSHG,2021-06-28,27869783300.0,5488.5834,5500.8936,5475.6904,5507.5868,5499.8583,512900753282.5
000906.XSHG,2021-06-29,26178871900.0,5500.8936,5439.7266,5434.7924,5499.0701,5499.0701,482519079966.2
000906.XSHG,2021-06-30,22915883200.0,5439.7266,5474.6707,5435.1043,5481.2919999999995,5439.1932,436047346163.2
000906.XSHG,2021-07-01,26559143100.0,5474.6707,5462.8719,5440.2666,5495.6544,5492.1462,492297310529.3
000906.XSHG,2021-07-02,26689871100.0,5462.8719,5331.3534,5324.6882,5425.0434,5425.0434,504881275632.9
000906.XSHG,2021-07-05,26594631000.0,5331.3534,5344.6432,5305.55,5355.555,5327.5371,500333643583.9
000906.XSHG,2021-07-06,28567317500.0,5344.6432,5342.1821,5284.1584,5356.4629,5350.9253,546398249417.1
000906.XSHG,2021-07-07,29619601100.0,5342.1821,5398.7132,5299.8071,5407.4955,5308.6556,512998154014.0
000906.XSHG,2021-07-08,33346555100.0,5398.7132,5353.3943,5345.8034,5410.0032,5407.816,600922891571.1
000906.XSHG,2021-07-09,32676023000.0,5353.3943,5348.0737,5275.3755,5359.5285,5328.098000000001,557422317187.4
000906.XSHG,2021-07-12,39977308300.0,5348.0737,5417.4973,5355.3084,5440.5114,5388.3794,677086691655.5
000906.XSHG,2021-07-13,34610305100.0,5417.4973,5435.4447,5403.2915,5438.4515,5413.7017,585159682699.4
000906.XSHG,2021-07-14,36008816800.0,5435.4447,5376.0753,5370.2074,5424.7656,5424.7656,587472647089.6
000906.XSHG,2021-07-15,35429821100.0,5376.0753,5437.7930000000015,5351.0963,5440.2201,5363.785,577683368395.3
000906.XSHG,2021-07-16,35486384000.0,5437.7930000000015,5390.3207,5386.8224,5435.8107,5428.9515,584153562076.3
000906.XSHG,2021-07-19,32293440800.0,5390.3207,5399.1531,5342.5869999999995,5407.8482,5378.9912,548399726224.9
000906.XSHG,2021-07-20,26944067400.0,5399.1531,5397.6021,5352.7342,5400.4908,5361.6045,454683624448.0
000906.XSHG,2021-07-21,33098574000.0,5397.6021,5441.0953,5412.8618,5456.7336,5412.8618,595215097058.1
000906.XSHG,2021-07-22,37579018000.0,5441.0953,5454.9024,5435.7624,5465.4940000000015,5448.3605,637721931822.4
000906.XSHG,2021-07-23,44161592200.0,5454.9024,5396.6721,5386.0292,5451.5024,5451.5024,689272411591.6
000906.XSHG,2021-07-26,43630894900.0,5396.6721,5242.1026,5173.0459999999985,5376.7335,5376.7335,737855896871.8
000906.XSHG,2021-07-27,46524556400.0,5242.1026,5073.7133,5072.6754,5264.5522,5242.9291,788104098766.5
000906.XSHG,2021-07-28,38990155900.0,5073.7133,5063.7472,4973.5537,5099.0046,5031.1807,642172563962.0
000906.XSHG,2021-07-29,34433993900.0,5063.7472,5161.4097,5108.0553,5170.2049,5150.8746,624818127571.3
000906.XSHG,2021-07-30,37206151000.0,5161.4097,5131.0726,5079.2335,5142.2456,5137.9672,643458740347.9
000906.XSHG,2021-08-02,43340009000.0,5131.0726,5249.6532,5087.2426,5252.2043,5115.8744,774299657905.5
000906.XSHG,2021-08-03,39772279200.0,5249.6532,5240.2074,5208.606,5269.7653,5224.7454,708917149058.9
000906.XSHG,2021-08-04,34953080800.0,5240.2074,5297.0262,5228.2682,5297.0594,5234.3872,641991159841.2
000906.XSHG,2021-08-05,34675371400.0,5297.0262,5268.9529,5245.0153,5310.4627,5268.5465,625444590705.9
000906.XSHG,2021-08-06,32653660000.0,5268.9529,5251.7227,5217.9604,5268.6012,5267.4508,586732334241.8
000906.XSHG,2021-08-09,35627024300.0,5251.7227,5311.1305,5215.0841,5326.772,5221.8264,619852705821.6
000906.XSHG,2021-08-10,34013986300.0,5311.1305,5365.1458,5275.4954,5365.6966,5303.2625,632759176020.0
000906.XSHG,2021-08-11,37062398000.0,5365.1458,5352.225,5343.6283,5382.1316,5361.1977,595145870397.8
000906.XSHG,2021-08-12,36230285800.0,5352.225,5321.9116,5306.6439,5355.6219,5335.6433,587903257206.9
000906.XSHG,2021-08-13,35050492500.0,5321.9116,5298.4903,5271.58,5343.6015,5305.5947,574325043711.5
000906.XSHG,2021-08-16,35013225900.0,5298.4903,5287.9646,5277.6673,5322.1139,5290.0628,562815581872.7
000906.XSHG,2021-08-17,38950984500.0,5287.9646,5175.2088,5160.9871,5311.4063,5281.82,615010131801.2
000906.XSHG,2021-08-18,37284170900.0,5175.2088,5229.8487,5156.1885,5241.1221,5174.0821,587789573087.7
000906.XSHG,2021-08-19,37352530700.0,5229.8487,5204.7896,5178.6349,5231.3028,5219.3876,592417880020.4
000906.XSHG,2021-08-20,35326295000.0,5204.7896,5124.307,5071.9242,5182.1938,5162.6872,610073673427.4
000906.XSHG,2021-08-23,35703570100.0,5124.307,5197.2901,5126.6597,5204.7475,5136.4545,605898656975.2
