date,open,close,high,low,volume,amount,symbol
20180710,279.33,279.81,279.92,278.86,106510200,1194586096.0,000832.SH
20180711,279.11,278.71,279.2,277.57,108943700,1207441056.0,000832.SH
20180712,278.75,281.13,281.79,278.56,138151600,1540736368.0,000832.SH
20180713,281.17,281.37,281.68,280.92,99162300,1091946704.0,000832.SH
20180716,281.3,280.66,281.59,280.38,91647900,1009396000.0,000832.SH
20180717,280.92,281.01,281.13,280.27,103168000,1126146976.0,000832.SH
20180718,280.91,281.41,282.28,280.84,103781400,1127498832.0,000832.SH
20180719,281.38,282.53,282.85,281.18,92671900,1029258912.0,000832.SH
20180720,282.52,286.39,287.65,281.63,178260900,1910066000.0,000832.SH
20180723,286.09,288.42,288.67,285.87,185987200,2055732336.0,000832.SH
20180724,288.79,288.4,291.07,288.38,186259600,2089340816.0,000832.SH
20180725,288.74,287.66,288.9,287.54,154214400,1680216144.0,000832.SH
20180726,287.74,285.07,288.21,284.84,123855400,1346928800.0,000832.SH
20180727,285.17,285.01,285.27,283.7,105784900,1150152896.0,000832.SH
20180730,284.9,284.33,286.37,284.29,102969800,1058056160.0,000832.SH
20180731,284.65,285.21,285.51,284.01,81561800,882708336.0,000832.SH
20180801,285.08,283.58,286.29,283.52,118198900,1271036800.0,000832.SH
20180802,283.56,282.24,283.56,280.63,133285300,1458841728.0,000832.SH
20180803,282.2,281.86,282.85,281.81,115127300,1258311200.0,000832.SH
20180806,281.78,281.08,282.94,280.93,102112500,1109519280.0,000832.SH
20180807,281.17,284.61,284.68,281.03,175080000,1896790352.0,000832.SH
20180808,284.41,283.15,284.54,283.15,103353600,1109004672.0,000832.SH
20180809,283.06,285.12,285.71,282.82,158768300,1726963888.0,000832.SH
20180810,285.1,284.73,285.55,284.5,117751800,1292285664.0,000832.SH
20180813,284.81,284.13,284.81,283.37,118110600,1328263088.0,000832.SH
20180814,284.06,283.38,284.06,283.13,73795600,788534688.0,000832.SH
20180815,283.34,282.1,283.78,282.05,84262300,920855456.0,000832.SH
20180816,282.03,281.85,282.32,280.92,99628300,1086013664.0,000832.SH
20180817,281.87,280.72,282.43,280.56,75937400,839162992.0,000832.SH
20180820,280.72,280.53,280.9,279.62,82101700,874470720.0,000832.SH
20180821,280.76,282.29,282.79,280.36,97969700,1069757584.0,000832.SH
20180822,282.33,282.0,282.74,281.92,71645200,759782848.0,000832.SH
20180823,281.97,282.58,282.72,281.88,78828500,856545328.0,000832.SH
20180824,282.61,283.16,283.92,281.52,102169700,1099719200.0,000832.SH
20180827,283.23,284.81,284.89,283.04,120622700,1359790384.0,000832.SH
20180828,285.05,285.18,285.5,284.74,119202100,1281764048.0,000832.SH
20180829,285.13,284.42,285.14,284.08,83328600,917936240.0,000832.SH
20180830,284.43,283.19,284.69,282.84,68811500,767833952.0,000832.SH
20180831,283.13,283.15,283.47,282.6,73861000,794314704.0,000832.SH
20180903,283.16,282.87,283.16,282.2,101828300,1084023152.0,000832.SH
20180904,282.75,283.77,284.15,282.63,114762400,1253240400.0,000832.SH
20180905,283.74,282.65,283.79,282.48,95579100,1015320880.0,000832.SH
20180906,282.63,282.47,283.07,282.33,91219900,981084752.0,000832.SH
20180907,282.49,282.48,283.64,282.16,100437300,1090216128.0,000832.SH
20180910,282.48,281.01,282.52,280.66,105438500,1147210352.0,000832.SH
20180911,281.05,280.56,281.05,280.29,96353900,1024513808.0,000832.SH
20180912,280.58,280.42,280.89,280.14,97200700,1034883824.0,000832.SH
20180913,280.66,280.7,281.2,279.97,80427200,879312032.0,000832.SH
20180914,280.86,280.3,280.92,280.2,88455500,956667648.0,000832.SH
20180917,280.26,279.4,280.26,279.32,76189700,792716544.0,000832.SH
20180918,279.42,280.33,280.4,279.13,90454300,959399104.0,000832.SH
20180919,280.4,281.76,282.43,280.19,128024600,1371565696.0,000832.SH
20180920,281.77,281.87,282.73,281.61,74530200,785103392.0,000832.SH
20180921,281.97,284.07,284.09,280.64,154824100,1632885184.0,000832.SH
20180925,284.01,283.65,284.01,283.14,90430700,960366672.0,000832.SH
20180926,283.68,284.24,284.91,283.55,152692000,1632289136.0,000832.SH
20180927,284.27,282.96,284.29,282.65,96674400,1064999664.0,000832.SH
20180928,283.13,284.19,284.28,283.13,110523000,1202269504.0,000832.SH
20181008,283.61,281.0,283.61,280.85,79318800,825297936.0,000832.SH
20181009,281.04,280.09,281.33,279.94,79233800,846704304.0,000832.SH
20181010,280.22,280.53,280.86,279.78,70552700,750540208.0,000832.SH
20181011,280.2,277.15,280.2,276.67,151388400,1543854672.0,000832.SH
20181012,277.11,278.3,278.36,276.54,101670700,1040735824.0,000832.SH
20181015,278.36,277.21,279.03,277.0,59983700,625490880.0,000832.SH
20181016,277.22,276.06,278.05,275.92,83131200,860445040.0,000832.SH
20181017,276.31,276.65,277.37,275.68,81055500,846283984.0,000832.SH
20181018,276.57,275.05,276.57,274.96,66597100,683755344.0,000832.SH
20181019,274.98,277.42,277.69,274.14,111481400,1184325440.0,000832.SH
20181022,277.6,280.31,281.96,277.6,215363700,2339439856.0,000832.SH
20181023,280.37,279.13,280.76,278.57,91396100,955046736.0,000832.SH
20181024,279.13,279.91,281.57,278.85,124293200,1323087760.0,000832.SH
20181025,278.93,280.13,280.41,277.75,101788100,1065292272.0,000832.SH
20181026,280.28,280.69,280.97,280.03,81996000,845802912.0,000832.SH
20181029,280.83,279.86,281.05,279.27,77883100,772221456.0,000832.SH
20181030,279.84,280.14,281.06,279.08,123953500,1292768704.0,000832.SH
20181031,280.1,280.54,281.02,279.9,98222200,1017265888.0,000832.SH
20181101,281.09,281.38,282.39,281.09,113020700,1191111792.0,000832.SH
20181102,282.5,284.57,284.85,282.5,209691100,2204692624.0,000832.SH
20181105,284.74,284.62,285.57,283.89,139629700,1440630112.0,000832.SH
20181106,284.56,283.82,284.56,283.37,94240600,953226176.0,000832.SH
20181107,283.79,283.76,284.52,283.54,74629900,771962704.0,000832.SH
20181108,283.96,283.35,284.22,283.25,75874200,787000720.0,000832.SH
20181109,283.33,281.85,283.33,281.71,79719000,832661696.0,000832.SH
20181112,281.88,283.02,283.17,281.58,96962900,992895520.0,000832.SH
20181113,282.88,284.4,284.51,282.22,133767300,1357613840.0,000832.SH
20181114,284.65,284.85,285.4,284.33,228089100,2328673968.0,000832.SH
20181115,284.83,286.88,286.91,284.65,183454900,1904220176.0,000832.SH
20181116,286.89,288.2,288.56,286.71,198190400,2063942080.0,000832.SH
20181119,288.45,288.68,288.82,288.0,184188000,1935016512.0,000832.SH
20181120,288.56,285.81,288.56,285.61,110519300,1141377520.0,000832.SH
20181121,285.69,286.05,286.11,285.01,86932300,927909104.0,000832.SH
20181122,286.03,285.65,286.15,285.28,76822400,813469136.0,000832.SH
20181123,285.67,284.18,285.77,283.72,98250400,1011494560.0,000832.SH
20181126,284.2,284.46,284.98,284.02,79356900,806643696.0,000832.SH
20181127,284.56,284.66,285.1,284.51,65895000,674241200.0,000832.SH
20181128,284.71,286.02,286.12,284.42,85692200,866755152.0,000832.SH
20181129,286.23,284.67,286.56,284.51,95072900,971884192.0,000832.SH
20181130,284.56,284.87,284.92,284.17,66608800,678909600.0,000832.SH
20181203,286.01,287.3,287.6,286.01,205347100,2161266016.0,000832.SH
20181204,287.32,287.31,287.39,286.86,121613600,1263819792.0,000832.SH
20181205,287.11,287.38,287.54,286.22,125238400,1326732912.0,000832.SH
20181206,287.39,286.64,287.39,286.41,118000200,1304160176.0,000832.SH
20181207,286.65,286.5,286.72,286.31,76131300,786340256.0,000832.SH
20181210,286.48,285.49,286.48,285.25,74407000,766408416.0,000832.SH
20181211,285.63,285.33,285.96,284.21,107818400,1106278512.0,000832.SH
20181212,285.47,285.57,285.67,285.38,84896500,871421376.0,000832.SH
20181213,285.61,287.1,287.26,282.07,102838100,1082922560.0,000832.SH
20181214,287.09,286.17,287.1,286.1,68527300,719633984.0,000832.SH
20181217,286.19,285.65,286.19,285.29,70502200,731499728.0,000832.SH
20181218,285.66,283.89,285.66,283.8,77391700,812342368.0,000832.SH
20181219,283.9,282.73,283.9,282.55,104493700,1086334432.0,000832.SH
20181220,282.71,281.26,282.74,281.19,115340000,1208772384.0,000832.SH
20181221,281.47,279.67,281.47,279.42,132765100,1350521728.0,000832.SH
20181224,279.68,280.25,280.57,279.21,96130000,968975392.0,000832.SH
20181225,280.22,279.65,280.22,278.34,130140100,1338809408.0,000832.SH
20181227,279.55,278.86,280.12,278.79,1011800,1033898384.0,000832.SH
20181228,278.88,279.6,279.68,278.71,1064100,1091985456.0,000832.SH
20190102,279.61,277.91,279.61,277.87,1363100,1391237328.0,000832.SH
20190103,277.94,278.9,279.59,277.82,1421300,1457766576.0,000832.SH
20190104,278.85,282.11,282.27,278.42,1755200,1810267456.0,000832.SH
20190107,282.65,284.84,284.91,282.38,2049900,2149925248.0,000832.SH
20190108,284.81,285.34,285.58,284.34,2075600,2271885424.0,000832.SH
20190109,285.38,287.05,288.36,285.31,3003900,3310142384.0,000832.SH
20190110,287.02,287.94,288.31,286.82,2587700,2841775248.0,000832.SH
20190111,288.03,289.08,289.2,287.91,2466800,2724852816.0,000832.SH
20190114,289.14,287.92,289.24,287.84,1862400,2004122560.0,000832.SH
20190115,287.82,289.47,289.7,287.61,2003000,2170364368.0,000832.SH
20190116,289.48,289.62,289.71,289.21,1807100,2067204672.0,000832.SH
20190117,289.58,288.77,289.73,288.73,1643300,1804228624.0,000832.SH
20190118,288.79,290.15,290.28,288.79,1675800,1805692064.0,000832.SH
20190121,290.17,290.77,291.12,289.87,1809200,1944581568.0,000832.SH
20190122,290.77,289.97,290.77,289.87,1316100,1448599392.0,000832.SH
20190123,289.89,290.21,290.41,289.6,1181000,1261909552.0,000832.SH
20190124,290.23,292.22,292.27,290.16,1600900,1711388048.0,000832.SH
20190125,292.23,295.04,295.73,292.23,2454900,2640784112.0,000832.SH
20190128,295.12,294.07,296.52,293.6,1964300,2128472784.0,000832.SH
20190129,294.0,293.54,294.0,291.72,1764800,1899835696.0,000832.SH
20190130,293.32,293.85,294.23,292.9,1380300,1501050480.0,000832.SH
20190131,293.83,294.24,295.15,293.83,1782200,1944203024.0,000832.SH
20190201,294.49,297.25,297.38,294.49,1754300,1930346752.0,000832.SH
20190211,297.38,299.47,299.62,297.1,1964500,2178707440.0,000832.SH
20190212,299.46,300.63,300.79,299.19,2720500,3051254672.0,000832.SH
20190213,300.67,303.01,303.33,299.84,3579900,3973927376.0,000832.SH
20190214,302.97,304.08,304.16,302.27,2763200,3082189856.0,000832.SH
20190215,303.99,302.12,304.09,301.92,2659700,2949286032.0,000832.SH
20190218,302.59,307.19,307.43,302.59,3261100,3683586240.0,000832.SH
20190219,307.25,305.73,308.0,304.68,3468100,3894919424.0,000832.SH
20190220,305.82,305.91,306.16,304.68,2852700,3242427616.0,000832.SH
20190221,305.98,307.0,309.67,305.27,3498400,4095584608.0,000832.SH
20190222,307.09,311.63,311.68,306.45,4817900,5858708736.0,000832.SH
20190225,313.71,322.73,322.85,313.71,8085700,10152982016.0,000832.SH
20190226,322.67,318.99,322.91,318.96,6951300,9593142528.0,000832.SH
20190227,319.15,317.12,322.08,316.36,7286400,9867922688.0,000832.SH
20190228,317.29,317.21,318.57,316.44,5387700,7865839872.0,000832.SH
20190301,317.97,320.76,320.86,317.57,6275300,8892810752.0,000832.SH
20190304,321.84,324.68,329.8,321.84,9107500,12528042240.0,000832.SH
20190305,324.36,327.8,328.16,324.09,6789600,9536861952.0,000832.SH
20190306,328.42,329.46,330.8,327.07,8110100,11042070016.0,000832.SH
20190307,329.58,327.23,329.62,326.24,8487400,11728258816.0,000832.SH
20190308,324.55,319.41,326.03,319.34,8539600,11364859136.0,000832.SH
20190311,320.46,325.09,325.09,319.93,8526000,10734253568.0,000832.SH
20190312,326.05,328.08,331.51,326.03,9423500,12545819392.0,000832.SH
20190313,328.43,324.68,328.56,324.16,6845400,9310923776.0,000832.SH
20190314,324.5,321.34,325.49,320.43,5511500,7247986688.0,000832.SH
20190315,321.79,323.71,325.84,321.79,5175700,6860773632.0,000832.SH
20190318,324.22,329.95,329.98,323.44,5695300,7550696704.0,000832.SH
20190319,330.16,331.48,332.59,330.08,5276500,6883869952.0,000832.SH
20190320,331.74,330.81,332.26,329.19,4523800,6126877184.0,000832.SH
20190321,331.23,333.54,334.37,331.22,6593700,9279312640.0,000832.SH
20190322,333.64,333.19,333.96,331.47,4362200,6112463104.0,000832.SH
20190325,332.24,328.85,332.27,328.76,4237200,5788280832.0,000832.SH
20190326,329.5,322.56,330.24,322.34,4593200,5955780608.0,000832.SH
20190327,323.14,322.98,323.91,322.0,4605600,6000605440.0,000832.SH
20190328,322.67,321.7,323.71,321.57,3677000,4799441664.0,000832.SH
20190329,321.85,328.47,328.52,321.83,4628800,6213076992.0,000832.SH
20190401,328.97,337.01,337.67,328.97,8593800,11108792064.0,000832.SH
20190402,337.31,338.25,339.96,337.31,6769400,9197099008.0,000832.SH
20190403,338.16,339.26,339.37,336.54,5522700,7346662400.0,000832.SH
20190404,339.42,341.22,342.19,339.42,6401000,8418837504.0,000832.SH
20190408,343.02,340.01,345.88,337.43,5928700,7737229568.0,000832.SH
20190409,340.17,337.33,340.17,336.94,4479300,5786762752.0,000832.SH
20190410,337.21,335.13,337.21,334.49,4168400,5289324544.0,000832.SH
20190411,335.22,331.69,335.93,331.41,4166700,5212357120.0,000832.SH
20190412,331.75,331.47,332.57,330.83,3705100,4759459840.0,000832.SH
20190415,333.27,330.73,337.5,330.45,4569800,5828789248.0,000832.SH
20190416,330.57,333.09,333.13,327.31,5891100,7831540736.0,000832.SH
20190417,333.48,334.3,335.2,332.64,6300600,8951518720.0,000832.SH
20190418,334.58,333.65,335.59,333.31,5251900,7747381504.0,000832.SH
20190419,333.9,334.39,335.46,332.31,5033500,7637988352.0,000832.SH
20190422,334.76,330.64,335.43,330.36,5237300,8154076672.0,000832.SH
20190423,330.71,326.99,330.74,326.87,5610500,8466861312.0,000832.SH
20190424,327.64,326.25,328.71,324.55,5917800,8421657344.0,000832.SH
20190425,326.34,321.75,326.85,321.66,4676900,6526820864.0,000832.SH
20190426,321.91,318.55,322.03,318.27,5317300,7255344128.0,000832.SH
20190429,319.08,318.17,320.52,317.07,4889600,6425147648.0,000832.SH
20190430,318.22,320.54,321.32,318.18,3750400,5157658624.0,000832.SH
20190506,317.31,311.76,317.31,311.34,7920900,9560968448.0,000832.SH
20190507,312.27,313.24,314.81,312.02,7054200,8907377408.0,000832.SH
20190508,312.77,313.69,315.09,311.15,6206600,7774151936.0,000832.SH
20190509,313.65,313.82,314.6,312.44,6243000,7754786304.0,000832.SH
20190510,315.25,319.33,319.91,314.79,7111600,9315065600.0,000832.SH
20190513,319.0,317.46,319.12,317.4,4994100,6572187648.0,000832.SH
20190514,317.01,318.02,318.95,316.53,4908700,6992598528.0,000832.SH
20190515,318.92,321.04,321.83,318.92,5569700,7598841856.0,000832.SH
20190516,321.21,321.19,321.79,320.71,4199300,5488726016.0,000832.SH
20190517,321.35,318.0,321.86,317.74,4446200,6051205888.0,000832.SH
20190520,317.81,316.38,317.81,315.2,4154000,5761305600.0,000832.SH
20190521,316.48,317.37,318.38,316.42,4334500,6522284288.0,000832.SH
20190522,317.42,317.44,318.22,317.12,3244000,5198366976.0,000832.SH
20190523,317.61,315.52,317.61,315.49,2784100,3854071504.0,000832.SH
20190524,315.66,315.26,316.64,315.18,2922500,4036307824.0,000832.SH
20190527,315.22,315.1,315.57,313.45,4108700,5502870528.0,000832.SH
20190528,315.22,315.34,316.49,315.11,3697800,5021581824.0,000832.SH
20190529,315.33,315.04,315.69,314.86,2862600,3897239328.0,000832.SH
20190530,315.06,313.31,315.08,312.72,3225100,4296128000.0,000832.SH
20190531,313.62,312.85,314.37,312.69,3201800,4370148608.0,000832.SH
20190603,313.12,310.04,313.63,309.96,4152500,5421662976.0,000832.SH
20190604,309.94,307.75,310.22,307.71,4053200,5274405888.0,000832.SH
20190605,308.03,307.37,308.82,307.32,4128500,5603553792.0,000832.SH
20190606,307.24,306.07,307.26,305.93,3693200,4956086784.0,000832.SH
20190610,306.23,307.84,308.71,306.23,3388100,4483956224.0,000832.SH
20190611,308.0,312.37,312.43,307.83,5433900,7090401280.0,000832.SH
20190612,312.45,311.32,312.57,311.29,4023900,5880332800.0,000832.SH
20190613,311.26,310.66,311.38,310.04,4384500,6051721728.0,000832.SH
20190614,310.82,309.02,311.36,308.8,3448400,4989032448.0,000832.SH
20190617,309.1,308.78,309.72,308.65,3230700,4434805248.0,000832.SH
20190618,308.93,308.65,309.09,308.52,3753700,5076642048.0,000832.SH
20190619,311.12,310.64,313.29,310.51,4306200,5873210112.0,000832.SH
20190620,310.7,315.44,315.48,310.69,6184900,8165377792.0,000832.SH
20190621,315.73,317.21,317.69,315.73,4722400,6206305792.0,000832.SH
20190624,317.5,316.71,317.82,316.59,3500800,4450372352.0,000832.SH
20190625,316.63,315.08,316.74,313.34,4079900,5095844864.0,000832.SH
20190626,314.97,315.53,315.85,314.55,3144400,4032446176.0,000832.SH
20190627,315.53,317.56,318.13,315.52,5542500,7481556992.0,000832.SH
20190628,317.63,316.79,317.8,316.27,3755900,4651000832.0,000832.SH
20190701,318.94,319.69,320.79,318.94,6852900,8970449152.0,000832.SH
20190702,319.85,320.39,320.56,319.45,6262600,8397953792.0,000832.SH
20190703,320.42,319.39,320.42,319.12,5328500,7084568320.0,000832.SH
20190704,319.62,318.88,320.67,318.83,6101800,7884428032.0,000832.SH
20190705,318.95,318.96,319.24,318.34,5014000,6341739008.0,000832.SH
20190708,319.02,315.95,319.03,315.48,3462600,4206951104.0,000832.SH
20190709,315.98,315.89,316.79,315.5,3151700,3885470352.0,000832.SH
20190710,315.97,315.57,316.39,315.47,3113600,3769199184.0,000832.SH
20190711,315.71,315.43,317.05,315.35,3067000,3756284304.0,000832.SH
20190712,315.47,317.16,317.62,315.46,2859000,3429439120.0,000832.SH
20190715,317.17,317.75,318.36,315.86,2960100,3633976256.0,000832.SH
20190716,317.84,317.58,318.13,317.55,2646500,3333736880.0,000832.SH
20190717,317.62,318.22,318.53,317.5,2998500,3486652416.0,000832.SH
20190718,318.45,317.34,318.45,317.22,2541400,2954516048.0,000832.SH
20190719,317.47,318.2,318.85,317.47,3013000,3598278752.0,000832.SH
20190722,318.36,317.35,318.48,317.13,2537200,2968461792.0,000832.SH
20190723,317.42,317.56,317.68,315.72,3216300,3736582992.0,000832.SH
20190724,317.67,318.32,319.16,317.66,3913400,4665286912.0,000832.SH
20190725,318.42,320.34,320.34,318.42,3990600,4882448384.0,000832.SH
20190726,320.32,322.62,322.72,320.11,4025800,4923275520.0,000832.SH
20190729,322.46,323.3,323.57,322.25,4273300,5129801472.0,000832.SH
20190730,323.29,324.77,325.52,323.24,4957800,5839231232.0,000832.SH
20190731,324.81,324.67,325.16,323.93,3595900,4291583792.0,000832.SH
20190801,324.62,323.89,325.13,323.52,4446500,5271760128.0,000832.SH
20190802,322.6,322.72,323.04,321.25,4921900,5893892096.0,000832.SH
20190805,322.65,319.9,322.65,319.79,4319200,5116277760.0,000832.SH
20190806,319.0,319.02,319.37,316.46,4462700,5166069248.0,000832.SH
20190807,319.29,320.39,320.96,319.29,3619900,4263772368.0,000832.SH
20190808,320.87,321.8,322.35,320.87,4571700,5459124224.0,000832.SH
20190809,322.32,321.83,323.46,321.69,3828200,4515952896.0,000832.SH
20190812,322.04,323.76,323.85,321.93,4374000,5318977280.0,000832.SH
20190813,323.59,323.0,323.59,322.82,3499100,4401484800.0,000832.SH
20190814,324.17,323.32,325.11,323.24,3929900,4715462912.0,000832.SH
20190815,322.61,323.81,324.05,321.72,3739700,4471082496.0,000832.SH
20190816,324.21,324.65,325.64,323.92,4020200,4814978304.0,000832.SH
20190819,325.07,327.29,327.34,324.19,5708100,6982493952.0,000832.SH
20190820,327.43,327.05,328.26,327.05,5076400,6601134336.0,000832.SH
20190821,326.94,326.91,327.46,326.42,5039200,6668985344.0,000832.SH
20190822,326.97,326.25,327.22,325.79,3998600,5221505792.0,000832.SH
20190823,326.47,327.63,327.92,326.37,5041100,6411279616.0,000832.SH
20190826,326.76,325.48,326.78,325.39,4807300,6311866624.0,000832.SH
20190827,325.86,327.19,328.03,325.86,5613500,7303616000.0,000832.SH
20190828,327.3,327.43,327.64,326.65,4238600,5921212672.0,000832.SH
20190829,327.47,326.89,327.89,326.78,3602200,4851359232.0,000832.SH
20190830,327.64,326.85,328.26,326.79,3660900,4661958656.0,000832.SH
20190902,326.89,328.88,329.04,326.69,4298100,5511190528.0,000832.SH
20190903,329.02,329.12,329.28,328.66,3988400,5335517440.0,000832.SH
20190904,329.14,329.78,329.95,329.11,4120000,5295105536.0,000832.SH
20190905,330.24,332.76,334.08,330.24,7009600,8961244672.0,000832.SH
20190906,333.28,334.27,334.35,333.28,4532000,5968150784.0,000832.SH
20190909,335.84,336.5,336.58,335.6,5970500,7824996608.0,000832.SH
20190910,336.53,335.88,336.55,335.31,4543500,5752641792.0,000832.SH
20190911,336.15,334.83,336.74,334.68,4108800,5203697664.0,000832.SH
20190912,335.03,335.18,336.12,334.23,4143600,5274746880.0,000832.SH
20190916,335.45,333.97,335.68,333.85,3417600,4321877760.0,000832.SH
20190917,334.04,330.15,334.05,329.93,4178000,5177523200.0,000832.SH
20190918,330.16,330.34,330.84,330.1,3660900,4698493440.0,000832.SH
20190919,330.38,331.4,331.41,330.31,3104200,4044926192.0,000832.SH
20190920,331.65,332.1,332.58,331.65,2888700,3666721488.0,000832.SH
20190923,332.13,330.4,332.13,329.95,2877600,3601621536.0,000832.SH
20190924,330.56,330.46,331.41,330.41,3576800,4542043648.0,000832.SH
20190925,330.34,329.41,330.34,329.09,3061500,4001201280.0,000832.SH
20190926,329.48,328.19,330.41,328.03,2984600,3634567936.0,000832.SH
20190927,328.24,328.66,329.02,328.24,2912300,3572058480.0,000832.SH
20190930,328.72,328.27,329.12,328.16,1327000,1655061888.0,000832.SH
20191008,328.35,328.53,329.59,328.35,1751600,2181238560.0,000832.SH
20191009,328.63,329.61,329.67,328.0,2596700,3081099952.0,000832.SH
20191010,329.68,331.44,331.56,329.68,2990100,3670199264.0,000832.SH
20191011,331.65,333.14,333.43,331.54,3304800,3953192000.0,000832.SH
20191014,334.01,336.08,337.89,334.01,5313600,6516092160.0,000832.SH
20191015,336.03,334.75,336.11,334.53,3225300,3956970032.0,000832.SH
20191016,334.95,334.04,335.95,333.93,2085500,2496726720.0,000832.SH
20191017,334.14,333.62,334.33,333.57,1896200,2253861904.0,000832.SH
20191018,333.7,332.46,334.67,332.36,2311100,2748719520.0,000832.SH
20191021,332.49,331.65,332.61,331.22,2095700,2492661376.0,000832.SH
20191022,331.71,332.33,332.34,331.55,1969800,2356084176.0,000832.SH
20191023,332.33,331.41,332.52,331.33,1908200,2308513232.0,000832.SH
20191024,331.45,331.38,332.47,331.12,2049400,2457054480.0,000832.SH
20191025,331.45,332.57,332.84,331.1,2024400,2515163600.0,000832.SH
20191028,333.48,334.12,334.14,332.86,3642000,4545517568.0,000832.SH
20191029,334.26,333.74,334.26,333.65,3374800,4295418624.0,000832.SH
20191030,333.61,331.41,333.61,331.23,2687000,3457049584.0,000832.SH
20191031,331.65,329.99,331.7,329.8,2504000,3175282400.0,000832.SH
20191101,330.07,331.62,332.14,329.87,2869300,3588069728.0,000832.SH
20191104,331.63,332.73,333.38,331.62,3408100,4380787456.0,000832.SH
20191105,332.78,335.35,335.63,332.75,3808300,4800594944.0,000832.SH
20191106,335.45,335.21,335.95,334.84,3068300,3921080048.0,000832.SH
20191107,335.28,336.02,336.19,335.2,3554300,4733034496.0,000832.SH
20191108,336.12,335.61,336.95,335.48,2764200,3547446368.0,000832.SH
20191111,335.54,333.36,335.54,333.24,2148200,2683151488.0,000832.SH
20191112,333.56,332.6,333.58,331.97,2089900,2566305696.0,000832.SH
20191113,332.66,332.44,332.92,332.22,1692500,2093154208.0,000832.SH
20191114,332.53,332.78,332.98,331.91,2043500,2556537120.0,000832.SH
20191115,332.84,331.53,332.84,331.37,1969300,2388181888.0,000832.SH
20191118,331.57,332.82,332.86,331.17,2263400,2839678128.0,000832.SH
20191119,332.91,334.46,334.53,332.7,2527000,3066370176.0,000832.SH
20191120,334.46,333.76,334.6,333.7,2307800,2824945600.0,000832.SH
20191121,333.73,332.82,333.73,332.65,2117400,2553009232.0,000832.SH
20191122,333.02,332.04,333.88,331.83,2382500,2935548992.0,000832.SH
20191125,332.07,332.73,333.03,331.95,1814300,2143420496.0,000832.SH
20191126,332.93,332.9,333.17,332.55,2182000,2555738832.0,000832.SH
20191127,332.98,332.33,333.0,332.26,1888000,2251286656.0,000832.SH
20191128,332.38,331.72,332.57,331.59,1623000,1984697696.0,000832.SH
20191129,331.71,331.45,331.9,330.91,1779400,2132573600.0,000832.SH
20191202,331.54,331.49,332.12,331.38,2072700,2447282288.0,000832.SH
20191203,331.36,331.85,331.93,330.62,2570400,2973079168.0,000832.SH
20191204,331.78,331.68,332.06,331.43,2774100,3216701888.0,000832.SH
20191205,331.8,333.11,333.21,331.8,3215700,3772750272.0,000832.SH
20191206,333.15,334.04,334.06,333.07,2855200,3373382160.0,000832.SH
20191209,334.21,333.93,334.37,333.82,2699200,3190029296.0,000832.SH
20191210,333.87,334.68,334.69,333.69,3844300,4640645376.0,000832.SH
20191211,334.69,335.38,335.51,334.66,3238400,3883354256.0,000832.SH
20191212,335.44,335.47,335.97,335.27,3102000,3822145840.0,000832.SH
20191213,336.08,338.07,338.24,336.08,3782700,4569349120.0,000832.SH
20191216,338.46,341.13,341.25,337.91,4719300,5824575744.0,000832.SH
20191217,341.01,343.86,345.26,340.96,6311400,7756192000.0,000832.SH
20191218,343.98,344.45,345.07,343.81,4829500,6046374400.0,000832.SH
20191219,344.49,344.18,344.63,343.74,3734500,4600235776.0,000832.SH
20191220,344.25,344.01,345.65,343.88,4227800,5210181888.0,000832.SH
20191223,344.04,342.5,344.52,342.3,3055800,3774886560.0,000832.SH
20191224,342.53,344.01,344.11,342.53,3492800,4314729472.0,000832.SH
20191225,344.0,344.35,344.78,343.47,3369400,4182062704.0,000832.SH
20191226,344.49,346.41,346.56,344.45,4703100,5734535168.0,000832.SH
20191227,346.45,346.2,348.66,346.12,4769300,5716539648.0,000832.SH
20191230,346.2,347.87,347.94,344.08,4454100,5298307584.0,000832.SH
20191231,348.07,349.91,350.03,347.95,3992100,4885562880.0,000832.SH
20200102,350.77,353.84,354.66,350.77,6135400,7645542656.0,000832.SH
20200103,353.99,354.53,354.99,353.71,5275700,6579698688.0,000832.SH
20200106,354.46,354.55,356.91,353.81,6085800,7655407872.0,000832.SH
20200107,354.59,355.37,355.99,354.52,5627700,7125321472.0,000832.SH
20200108,355.2,353.49,355.2,352.76,5314200,6746226944.0,000832.SH
20200109,353.92,354.85,356.03,353.92,5306900,6724283904.0,000832.SH
20200110,355.11,353.19,355.44,352.3,4807000,5996677120.0,000832.SH
20200113,353.27,354.16,354.2,351.73,4146600,5369253888.0,000832.SH
20200114,354.44,354.17,355.86,354.02,5619900,7101241344.0,000832.SH
20200115,354.16,352.65,354.33,352.08,4224900,5289331200.0,000832.SH
20200116,352.71,351.99,353.51,351.71,3421100,4413975808.0,000832.SH
20200117,352.11,352.95,353.47,352.11,3606400,4557559040.0,000832.SH
20200120,353.07,355.89,355.96,352.51,3728800,4787430912.0,000832.SH
20200121,356.31,354.8,356.31,354.47,4445400,5568032000.0,000832.SH
20200122,354.59,354.95,355.62,351.17,5290300,6883361024.0,000832.SH
20200123,354.73,350.42,354.76,350.0,4641100,5953854976.0,000832.SH
20200203,335.68,338.05,339.19,330.41,10474200,12454140672.0,000832.SH
20200204,338.49,344.85,345.44,338.49,9717100,12430932480.0,000832.SH
