symbol,date,open,high,close,low,volume
N225,20101110,9748.61,9842.9,9830.52,9747.03,1687950.0
N225,20101109,9667.44,9726.6,9694.49,9659.86,1220920.0
N225,20101108,9699.79,9737.01,9732.92,9677.87,1181780.0
N225,20101105,9500.6,9680.68,9625.99,9497.45,1609370.0
N225,20101104,9282.79,9377.76,9358.78,9276.71,1330580.0
N225,20101102,9140.28,9172.03,9159.98,9123.62,1152060.0
N225,20101101,9166.85,9258.32,9154.72,9134.47,1254210.0
N225,20101029,9327.25,9337.92,9202.45,9179.15,1669200.0
N225,20101028,9368.61,9413.68,9366.03,9350.44,1467760.0
N225,20101027,9436.01,9453.79,9387.03,9329.86,1302340.0
N225,20101026,9386.55,9455.04,9377.38,9362.13,1073290.0
N225,20101025,9424.44,9460.7,9401.16,9392.68,980060.0
N225,20101022,9404.09,9457.62,9426.71,9390.14,1084770.0
N225,20101021,9443.95,9479.25,9376.48,9326.78,1314950.0
N225,20101020,9399.65,9402.05,9381.6,9316.97,1384420.0
N225,20101019,9490.09,9575.14,9539.45,9489.68,1184630.0
N225,20101018,9517.68,9564.85,9498.49,9471.48,1048230.0
N225,20101015,9551.21,9553.57,9500.25,9478.64,1437860.0
N225,20101014,9515.17,9614.44,9583.51,9481.51,1709770.0
N225,20101013,9473.78,9510.19,9403.51,9393.52,1439840.0
N225,20101012,9648.59,9650.2,9388.64,9387.73,1407400.0
N225,20101008,9675.59,9675.59,9588.88,9588.88,1479160.0
N225,20101007,9661.09,9716.92,9684.81,9649.17,1711720.0
N225,20101006,9588.47,9693.74,9691.43,9567.0,2342520.0
N225,20101005,9337.43,9538.35,9518.76,9332.19,1937870.0
N225,20101004,9410.92,9508.36,9381.06,9358.82,1611690.0
N225,20101001,9440.52,9470.36,9404.23,9358.62,1632170.0
N225,20100930,9554.83,9566.84,9369.35,9369.35,1458020.0
N225,20100929,9530.05,9600.93,9559.38,9502.34,1346860.0
N225,20100928,9547.03,9553.91,9495.76,9471.35,974550.0
N225,20100927,9557.37,9613.47,9603.14,9539.12,1225200.0
N225,20100924,9435.04,9601.77,9471.67,9415.96,1465960.0
N225,20100922,9563.2,9625.41,9566.32,9546.82,1088740.0
N225,20100921,9700.88,9704.25,9602.11,9579.83,1094900.0
N225,20100917,9581.65,9643.28,9626.09,9554.36,1228770.0
N225,20100916,9613.89,9620.9,9509.5,9479.63,1421800.0
N225,20100915,9243.48,9578.53,9516.56,9199.08,1877470.0
